max30minTemp,min30minTemp,mean30minTemp,trend30minTemp,std30minTemp,max30minHumidity,min30minHumidity,mean30minHumidity,trend30minHumidity,std30minHumidity,max30minLight,min30minLight,mean30minLight,trend30minLight,std30minLight,max30minCO2,min30minCO2,mean30minCO2,trend30minCO2,std30minCO2,rating
23.76,23.6,23.68934,-0.006379812647790988,0.05596068560457074,27.33,26.125,26.666819999999998,0.05162459831443626,0.39384934937105376,585.2,454.0,499.374666668,-3.061262859285774,41.706377224824145,936.4,749.2,841.8839999999999,7.9187043995937545,59.140447530003286,4
23.76,23.6,23.685903846153845,-0.006417296920575335,0.057561448770993465,27.34,26.125,26.692711538461538,0.051500309749360394,0.4078508102989879,585.2,454.0,500.3314102576923,-2.496953701347416,41.15391039594424,950.0,749.2,846.0423076923076,7.941386816499308,61.70306659436504,4
23.76,23.6,23.683648148148148,-0.006257989482200945,0.05764777245927222,27.3925,26.125,26.718629629629632,0.05180107200647235,0.4219972564756044,585.2,454.0,500.26975308888893,-2.2700782092839877,40.35600100722487,961.0,749.2,850.3,8.040523867111657,64.42274061504204,4
23.76,23.6,23.680660714285715,-0.0062594613693465135,0.05873733962427958,27.3925,26.125,26.742607142857143,0.05166461212311567,0.43310952248318346,585.2,454.0,500.84345238214286,-1.9426743093043384,39.71780093230801,963.0,749.2,854.3249999999999,8.079340713803402,66.70976376901429,4
23.76,23.6,23.677879310344828,-0.006172392440282244,0.05959201396226894,27.412,26.125,26.765689655172416,0.050971591680238904,0.4430978490330739,585.2,454.0,500.8557471275862,-1.736458899082183,39.00216245689813,963.0,749.2,857.9206896551724,7.968107299419787,68.3095723273792,4
23.76,23.6,23.675283333333333,-0.0060619054641987144,0.060257162020071225,27.5,26.125,26.790166666666668,0.050657621119386854,0.4555647373151926,585.2,454.0,501.56055555666666,-1.4228166558292183,38.51775216284902,965.3333333,749.2,861.50111111,7.870604429002287,69.9276543106565,4
23.76,23.6,23.67036206896552,-0.006718340537619503,0.06205597941601905,27.525,26.125,26.850620689655173,0.05338983351344103,0.4603557757549477,572.6666667,454.0,496.6798850586207,-0.20904560115492896,32.61952635777124,979.25,769.6666667,872.9201149413794,7.896211557996764,67.89088911323903,4
23.76,23.6,23.66801666666667,-0.0065063469675609035,0.06231517268793412,27.6,26.125,26.875600000000002,0.05294600669957653,0.47258710928470415,572.6666667,454.0,496.9667460333333,-0.1320293087094588,32.09067412865629,979.25,769.6666667,876.4370634900001,7.795849284185461,69.4356078928112,4
23.76,23.6,23.66368333333333,-0.0064833391638968825,0.06237628905908321,27.6,26.125,26.921266666666664,0.052926316249781474,0.4742402768954673,568.6666667,454.0,494.15563492,0.3163005903795763,28.75072237212783,983.0,774.75,883.5481746,7.714467502667489,69.04683828319374,4
23.76,23.6,23.661629032258062,-0.0062983721050321965,0.06238535722186438,27.6,26.125,26.941225806451612,0.05198299166042702,0.47932914645905456,568.6666667,454.0,494.7312596,0.39174950282718635,28.44858917346947,992.6,774.75,887.0659754193548,7.685107321211685,70.65531082954475,4
23.754,23.6,23.650827586206898,-0.006127446052807997,0.05832732082549911,27.6,26.29,27.041137931034488,0.05022854677657184,0.43742252164060935,536.3333333,454.0,492.98801313448274,1.0976309748039814,26.015936541963626,997.2,797.0,901.8101806206896,7.621410301640215,65.9749408156276,4
23.754,23.6,23.649688889,-0.005741042228641631,0.05765121262213769,27.63333333,26.29,27.06087777766667,0.04908317283088206,0.44320472783486353,536.3333333,454.0,493.27174603,1.0439115230304579,25.610645352700487,999.5,797.0,905.0665079333334,7.498358093093483,67.23622525786536,4
23.754,23.6,23.643908046206896,-0.004831751556725591,0.05290646856491987,27.7,26.35,27.136080459655172,0.0470136646959061,0.4119833020797137,533.6,454.0,491.60295566551724,1.6755289415137766,24.601730944847,1001.0,803.2,915.7929392413793,7.325831562945694,63.75891638862491,4
23.754,23.6,23.64244444466667,-0.004678727254953444,0.05260073956670139,27.7,26.35,27.15487777766667,0.04635906167020522,0.41770521805166566,533.6,454.0,491.32174603333334,1.4780273736730405,24.222861273019653,1009.5,803.2,918.9165079333333,7.259447140437005,64.94398024405491,4
23.745,23.6,23.63731111133333,-0.004179785688138299,0.04870907722172109,27.7225,26.39,27.200627777666668,0.04455196697601625,0.40135231327416193,533.6,454.0,491.57174603333334,1.324795016107754,24.097654807060188,1019.0,809.0,926.1098412666668,7.124601985657308,63.62280288758587,4
23.745,23.6,23.636107527096772,-0.00403789088347913,0.04835695877997136,27.79,26.39,27.21963978483871,0.04415371559506676,0.4085576731741896,533.6,454.0,490.9726574516129,1.1031232311717705,23.926272643645763,1021.0,809.0,929.1708141290324,7.064633562651896,64.83354491684953,4
23.745,23.6,23.63172043032258,-0.0036283673622936993,0.04504829485580589,27.85666667,26.445,27.266951612903224,0.04277639640184635,0.39394126329514834,533.6,454.0,489.6930875580645,1.109458800300605,23.935455808651376,1024.666667,815.25,936.127803387097,6.887183478150298,63.05545153699553,4
23.7,23.6,23.624611111333333,-0.0028881049357592317,0.03845105206666094,27.85666667,26.6,27.335826190333332,0.039490971278871426,0.3536374161177233,533.6,454.0,489.91095237999997,1.0341329369921954,24.31654522413646,1030.428571,832.0,947.0380158666667,6.503697592588196,57.958743975654436,4
23.7,23.575,23.617701149655176,-0.002381637142443854,0.034114111294449946,27.85666667,26.774,27.398785714137933,0.036325487028250836,0.31466131540082165,533.6,454.0,490.2440886689655,0.6869293977774044,24.75846490364051,1030.428571,852.4,957.2433497482758,6.084429964292035,52.47240724698727,4
23.7,23.54,23.612183908275863,-0.0023045376488007993,0.03325617116332894,27.85666667,26.89,27.434509852068967,0.03458606243972632,0.29964613706857723,533.6,454.0,490.60270935862064,0.3739249019075387,24.43799563858901,1030.428571,861.0,963.2985221620689,5.804893671589042,50.016063818382506,4
23.7,23.54,23.611777778,-0.0021527415799112467,0.03275338421014039,27.978,26.89,27.452626190333334,0.034686017713787654,0.31070521001692664,533.6,454.0,489.91595237999996,0.20040221810035277,24.30578208615698,1034.8,861.0,965.6819047566667,5.691650912387418,50.85036597434078,4
23.7,23.525,23.605944444666665,-0.002109757944458336,0.032075949796974305,28.0,26.89,27.489626190333333,0.034223670722129076,0.30746987269729475,533.6,454.0,489.58261904666665,-0.21121673826577153,24.738177919159273,1055.5,880.0,972.16523809,5.532294610840782,49.42253171355062,4
23.7,23.5,23.602526881935482,-0.002543095542782488,0.036832632124255714,28.0,26.89,27.505380184193545,0.03412519695218267,0.3147702387375906,533.6,454.0,488.43479262580644,-0.3993121341965551,25.14797941783424,1055.5,880.0,974.8453917,5.54035533293702,50.83155526684935,4
23.66666667,23.5,23.595944444666667,-0.0027640658076782767,0.037326054922369026,28.0,26.976,27.560142857,0.03251056304317066,0.29151419710175813,533.6,454.0,489.5492857133333,-1.1321415935421015,24.787008458130394,1055.5,897.6,983.3069047566667,5.292818386482662,47.339569852885994,4
23.66666667,23.5,23.591277778000002,-0.003071499612954766,0.04026417423556975,28.0,27.05,27.594276190333336,0.031214145698613263,0.2805004260722857,533.6,454.0,489.41595237999996,-1.5645182929963235,24.97263247773501,1055.5,900.5,988.4285714233334,5.120597097358248,46.04108282631739,4
23.66666667,23.5,23.58442528758621,-0.0032136034561633885,0.04147402131860844,28.0,27.16,27.644078817586205,0.029445385631409353,0.25592072705751856,533.6,445.0,489.3268472896551,-2.3603300682384916,26.146859453092528,1055.5,918.0,996.4536945758621,4.84232518250216,42.16513222830165,4
23.66666667,23.5,23.581611111333338,-0.003449529890899265,0.04357027062429948,28.0,27.16,27.655942857,0.029051012860564704,0.25972989578755734,533.6,439.0,487.6492857133333,-2.4621170076636423,27.285714610345472,1055.5,918.0,998.4219047566668,4.780620179199936,42.81129611164533,4
23.66666667,23.5,23.578277778000004,-0.0038746945090046675,0.045878991856502134,28.025,27.236,27.684776190333334,0.02806464592926942,0.2506289996337714,533.6,439.0,486.99095237999995,-2.934080822411916,28.102033080496774,1055.5,925.2,1002.9885714233334,4.599558304875008,41.21397901923913,4
23.66666667,23.445,23.57397849483871,-0.004317912767678108,0.051065820963794736,28.125,27.236,27.6989769583871,0.02821500008563143,0.2587906138592834,533.6,439.0,485.9509216580645,-2.8694836030306146,28.229978783704674,1059.5,925.2,1004.8115207322581,4.53307849499502,41.77307506893871,4
23.66666667,23.39,23.567204301290325,-0.0052509119323587575,0.06054748255385716,28.18,27.29,27.72942857129032,0.028198147007956347,0.2580353098986302,533.6,439.0,484.57672810967745,-2.980101218264955,28.63768434770188,1060.0,929.4,1009.1599078290322,4.367139527681577,40.195897573174285,4
23.66666667,23.39,23.559111111333333,-0.00644153201876501,0.06879885381111552,28.2,27.34,27.773076190333335,0.027988691852707123,0.24976609829580196,524.25,439.0,480.32261904666666,-2.8066779784496285,26.693203382888555,1073.6,950.0,1016.3919047566667,4.120374881532503,36.85906544522765,4
23.66666667,23.39,23.549597701379312,-0.00750514914262737,0.07493470092987736,28.2,27.39,27.81585467965517,0.027713428209982186,0.23948685861249513,522.0,439.0,477.1848932655172,-2.8293272566124967,26.0059345509328,1078.6,958.6,1022.7364531965518,4.05976192100332,35.16567111093558,4
23.66666667,23.39,23.54235632206897,-0.00829159942070498,0.07987405448149208,28.2,27.412,27.84378571413793,0.027281031391646584,0.23524318978861833,522.0,439.0,475.06133004827586,-2.6997445095335335,25.19678952735125,1081.0,958.6,1026.8054187137932,4.0313004091453974,34.83201678140838,4
23.66666667,23.39,23.537277778,-0.008461490644617157,0.08326834659583494,28.2225,27.412,27.856409523666667,0.027029602978014853,0.24127146871631858,522.0,439.0,474.3842857133333,-2.561361344320233,25.03472631406465,1082.0,958.6,1028.64523809,3.989070525695138,35.67885336651856,4
23.66666667,23.39,23.532526881935485,-0.008592034436893159,0.08603602952175479,28.37333333,27.412,27.87308448516129,0.02771820483583175,0.25473752922483694,522.0,439.0,473.8396313354839,-2.438951238512198,24.8000478029797,1088.833333,958.6,1030.5867895387098,3.996570120886547,36.707031676489436,4
23.66666667,23.37,23.525107527096775,-0.009155086476212096,0.08985578544784427,28.39,27.5,27.904632872258063,0.02792243182401608,0.25628660312958984,522.0,439.0,472.63963133548384,-2.332205714854943,24.32752878411776,1090.6,965.3333333,1034.8448540548386,3.905065015504663,35.72095943122442,4
23.66666667,23.37,23.51561111133333,-0.009833221262984363,0.09220529696542715,28.39,27.54,27.944731745666665,0.02772903296689405,0.2484231854604041,512.0,439.0,469.11095237999996,-1.9182465542784457,20.950594422765203,1090.6,978.4285714,1040.72023808,3.7181008235557966,33.186107292143,4
23.66666667,23.37,23.508055555666665,-0.010114929811865939,0.09431450993676956,28.445,27.54,27.972898412333333,0.028456816229168205,0.25578383988509396,512.0,439.0,467.7347619033333,-1.6910620376194345,19.817778695915955,1092.5,983.0,1044.5226190333333,3.606530202429447,32.32665323838803,4
23.66666667,23.37,23.497643678275864,-0.010611390204466054,0.0948395865126218,28.5,27.6,28.018860426551722,0.02899946387297652,0.2526611887393076,511.0,439.0,465.6279146137931,-1.3451380237486077,17.81985793575454,1103.75,997.2,1050.476847275862,3.5345523306071196,30.650170256730537,4
23.66666667,23.32333333,23.491833333333332,-0.01068900899150019,0.09847432975886995,28.5,27.6,28.034898412333334,0.029242861769966048,0.26334936254052566,511.0,439.0,465.9625396833334,-1.1444241357357818,17.605585670410417,1104.5,997.2,1052.2776190333332,3.533949124667972,31.69104077247864,4
23.66666667,23.32333333,23.483999999999998,-0.01070684008696396,0.09891906276234425,28.5,27.63333333,28.06489841233333,0.029131598645467556,0.2633613338967596,503.6666667,439.0,464.6458730166667,-0.7987093413123689,15.468572208364991,1104.5,999.5,1055.8209523666667,3.471273590917079,31.26023791039701,4
23.66666667,23.29,23.477741935483873,-0.010911361193618454,0.10330962908324194,28.5,27.63333333,28.078933947419355,0.029154352999273596,0.27047015125240154,503.6666667,439.0,464.74600614516135,-0.7128177091546632,15.218793028335313,1112.0,999.5,1057.6331797096775,3.4989211454660865,32.3486980361327,4
23.66666667,23.29,23.467741935483872,-0.011067810020689198,0.104411533277302,28.53333333,27.7,28.107966205483873,0.02908718144485497,0.26934568482045573,503.6666667,439.0,463.61697388709683,-0.47349577905195217,13.615009044320969,1112.0,1001.0,1061.0579109032258,3.4238415903294515,31.600266328470862,4
23.6,23.29,23.450777777666666,-0.01099587319074813,0.10050707968266605,28.7,27.7225,28.15489841233333,0.03011381051152836,0.2708839388172026,483.5,439.0,461.6430952366667,-0.09102390250574556,10.920001509450925,1112.0,1019.0,1066.2098412666667,3.2562324164875016,29.207867116906215,4
23.6,23.29,23.43494252862069,-0.011003238453359297,0.09764944063568469,28.7,27.79,28.20118801275862,0.03102745072032762,0.27010861290354976,480.1428571,439.0,460.68251231379315,0.1936430567701554,10.09487236534452,1117.2,1024.666667,1071.1550082068966,3.25100214814186,28.257740637352317,4
23.6,23.29,23.424252873448275,-0.010810148798277549,0.09588723768467423,28.7,27.79,28.229406403448277,0.031885785409631925,0.27552244862054764,480.1428571,439.0,460.5934318551724,0.3200431143994665,10.017772524733303,1121.25,1026.25,1074.4854679655173,3.263152735764582,28.274592833150567,4
23.6,23.29,23.41977777766667,-0.010606875584463868,0.09735558453843762,28.7,27.79,28.242315079,0.031228716289653312,0.279810579299077,480.1428571,439.0,460.79031746,0.32674155449992975,9.902431061686725,1121.25,1026.25,1075.8581745999998,3.206108137234212,28.782198908017374,4
23.6,23.29,23.415591397741938,-0.010450542811293113,0.09851635361312797,28.7,27.79,28.255788786129035,0.030975681678363353,0.2851524608156062,480.1428571,439.0,460.732565283871,0.28822547954418587,9.741300270652763,1121.25,1026.25,1077.2821044516127,3.1874666629997397,29.388024846974606,4
23.6,23.29,23.405591397741933,-0.010053086129467379,0.0948386040380901,28.7,27.79,28.27984408580645,0.02995028127908493,0.2771356230662546,475.6666667,439.0,460.21182795806453,0.4333262904841074,9.077992512830747,1123.75,1026.25,1080.2924731290323,3.17437230128357,29.207738669282246,4
23.6,23.29,23.391611110999996,-0.009595144211739593,0.08916544024861461,28.7,27.978,28.322505555333333,0.028062929351983654,0.25537826533298713,475.6666667,439.0,459.93888889000004,0.6607271285097895,9.002331898009613,1123.75,1034.8,1085.0272222333333,2.953863802767659,26.613556501540586,4
23.525,23.272,23.380677777666666,-0.008896861096527243,0.0825996893602359,28.7,27.978,28.34323888866667,0.027324005122041226,0.25166662743440915,475.6666667,439.0,459.73888889000006,0.7490475137600424,8.836218716825455,1126.8,1050.0,1088.0938889,2.864831750682105,25.91778651407995,4
23.5,23.2,23.36535632172414,-0.009086963615594374,0.0820776311916307,28.7,28.0,28.370229884827587,0.025317579600162815,0.23678818740082774,475.6666667,439.0,460.28160919655176,0.7706701112538893,8.880214035871289,1126.8,1050.0,1091.2005747241378,2.8406223293597406,25.119120386158148,4
23.5,23.2,23.36084444433333,-0.009062382460332108,0.08435133297800494,28.7,28.0,28.374555555333338,0.02363554891043643,0.23387301442597513,475.6666667,439.0,459.9055555566667,0.6201075458656459,8.965569876116662,1126.8,1050.0,1091.6438888999999,2.6436750729901255,24.801379786556357,4
23.5,23.2,23.353844444333333,-0.00852460497463698,0.08105424758591037,28.7,28.0,28.391222222000003,0.021771762597516613,0.22386203654355502,475.6666667,439.0,460.23888889000006,0.6024721590694376,8.924235519148505,1126.8,1051.25,1093.5772222333333,2.4519211730803057,23.67839135267295,4
23.5,23.2,23.349365591290322,-0.008597286406496308,0.08350246630290813,28.7,28.0,28.39903225774194,0.021312579069737488,0.2243538145405895,475.6666667,439.0,460.30645161290323,0.5633687053290694,8.782297724124733,1127.833333,1051.25,1094.6822580645162,2.4402722196302618,24.079692128073223,4
23.5,23.2,23.3286321837931,-0.00795804850975074,0.0734242587278822,28.7,28.025,28.447241378965515,0.01795260354660922,0.18948684147063224,475.6666667,444.25,462.08620689655174,0.41416755997520716,7.487032533788519,1128.75,1055.0,1100.1224137931035,2.2354498951715662,21.203042553388556,4
23.5,23.2,23.324344444333335,-0.008002042474614782,0.0758733306854552,28.7,28.025,28.453999999666667,0.01748555673231756,0.18983550559264198,475.6666667,444.25,462.31666666666666,0.4178775674894865,7.464318701026364,1128.75,1055.0,1100.9266666666667,2.170039682685571,21.294865913718887,4
23.39,23.2,23.309839080344826,-0.007461481469006383,0.06837220835457147,28.7,28.18,28.48586206862069,0.014731077712280492,0.1637639312762984,475.6666667,449.0,463.4310344827586,0.3135561122773497,6.656792875227764,1130.4,1060.0,1104.9551724137932,1.9407507659649001,18.63491459186018,4
23.39,23.2,23.30617777766667,-0.007481746862172444,0.07011215595321517,28.7,28.18,28.492999999666665,0.01475451169586027,0.16559694078308754,475.6666667,449.0,463.45,0.28970570868719,6.54183853145595,1138.0,1060.0,1106.0566666666666,1.9733398208598856,19.279114225444676,4
23.39,23.2,23.299844444333335,-0.007618654905889624,0.07085681047738936,28.7,28.2,28.510333333000002,0.013941946894440118,0.15877925732222634,475.6666667,449.0,463.4733333333333,0.19051334133282918,6.5148042457273805,1144.0,1073.6,1108.8566666666666,1.9017679952833932,18.4410740152243,4
23.39,23.2,23.29662365580645,-0.007545077185802484,0.07193684159577818,28.718,28.2,28.517032257741935,0.01395235535717187,0.16050431202176277,475.6666667,449.0,463.26451612903224,0.13653151360977048,6.50996635300968,1144.0,1073.6,1109.8612903225805,1.9195586757250112,18.974318605187417,4
23.39,23.2,23.290494623548387,-0.007548191591694035,0.07180987593191299,28.79,28.2,28.536064515806448,0.013585089018721732,0.1565909670589621,475.6666667,449.0,463.2209677419355,-0.013742034908370032,6.594562812765658,1144.0,1078.6,1111.9790322580645,1.8683607999604548,18.44860276418009,4
23.39,23.2,23.280844444333333,-0.007438494845153803,0.06955340460687744,28.79,28.2225,28.566933333,0.01179784630449358,0.13716839955401955,475.6666667,446.0,463.31666666666666,-0.26977348702562315,6.933503260516707,1167.333333,1082.0,1115.9694444333334,1.953094440326783,19.229166976018792,4
23.39,23.14,23.26845977,-0.007542926004254744,0.06862211974743038,28.79,28.32333333,28.593178160689654,0.01047619414499693,0.12237361449678093,475.6666667,446.0,463.4086206896552,-0.4929189360142904,7.131279775461058,1167.333333,1086.0,1119.5810344827585,1.998173355956438,19.233652425513423,4
23.39,23.14,23.26087356310345,-0.007636341299828645,0.06915438272559234,28.89,28.32333333,28.61041954,0.011058496030137732,0.12782655552898908,475.6666667,446.0,463.0896551724138,-0.5527211760308128,7.308546333694678,1167.333333,1086.0,1121.896551724138,2.0547819588356413,19.65743896242374,4
23.39,23.14,23.257177777666666,-0.007598239558953104,0.07090264921363164,28.89,28.32333333,28.619738888666667,0.011788151932540463,0.1355791304993768,475.6666667,446.0,462.5866666666667,-0.5965481313764268,7.691741106973056,1167.333333,1086.0,1123.15,2.0957636790163727,20.499371503020942,4
23.39,23.14,23.250177777666668,-0.007152529990837193,0.06762805246341186,28.89,28.4175,28.636627777666668,0.011079176586068941,0.1287694760311867,475.6666667,444.0,461.92,-0.7044634281787191,8.399213612158936,1167.333333,1092.5,1125.4966666666667,2.0476744316519007,20.12610022283956,4
23.39,23.11666667,23.245870967741933,-0.007314137567422558,0.07068315684014201,28.945,28.4175,28.646575268709675,0.011917976759135846,0.13818968344878604,475.6666667,444.0,461.341935483871,-0.7480196100839702,8.863077670216231,1167.333333,1092.5,1126.609677419355,2.0723918104580057,20.7354887614778,4
23.365,23.11666667,23.233288889,-0.006789956335810086,0.06414499435980199,28.956,28.4175,28.66849444433333,0.012597472878627253,0.1428895059647971,475.6666667,444.0,460.3366666666667,-0.8422254661181802,9.31590881872336,1169.8,1103.5,1129.9483333333335,2.1454765233545694,20.962844918481988,4
23.365,23.1,23.225844444666667,-0.007001374994734443,0.06625919917239263,29.0,28.4175,28.685161111,0.013527090290503533,0.15146151654900222,471.5,444.0,459.28111111,-0.839419870089522,9.313043147231623,1176.166667,1103.5,1132.3372222333335,2.258956466385797,22.019660601690763,4
23.30666667,23.1,23.214494253103446,-0.007072809847007026,0.06434805040894676,29.075,28.4175,28.711373563103447,0.01485466241168967,0.1613289161790997,470.0,444.0,458.0408045965517,-0.8775049153880985,9.417170852169846,1176.166667,1104.0,1135.5126436896553,2.4235192236577383,22.650292411713593,4
23.30666667,23.1,23.210677777999997,-0.007155579216781555,0.0665947015825927,29.075,28.4175,28.718261111,0.01482138845751287,0.16294994708746166,470.0,444.0,457.57277777666667,-0.8867689668972875,9.60190303092875,1176.166667,1104.0,1136.5488889,2.402034176689746,22.96865217226105,4
23.29,23.1,23.203788889000002,-0.007232427622878597,0.06701074887873014,29.075,27.925,28.697983333333333,0.008344663215895259,0.21597869710122933,470.0,444.0,456.82277777666667,-0.9168481035246361,9.758020065911834,1176.166667,1104.0,1137.7016666666666,2.2171465326214466,22.22093622303158,4
23.29,23.06,23.199150537741936,-0.00744797255879673,0.07076512199264606,29.075,27.772,28.668112903225808,0.0022308262207993293,0.2697247203858552,470.0,444.0,456.40913978387096,-0.9126758216063289,9.866558593625866,1176.166667,1089.2,1136.1370967741937,1.7437434231295348,23.520103184478987,4
23.29,23.02,23.19044086032258,-0.007951134831755899,0.07565728698026788,29.075,27.556,28.631209677419356,-0.004079676826363886,0.3354650392055228,470.0,435.0,455.4736559129032,-0.9938909740537083,10.478661539290254,1176.166667,1042.6,1134.156451612903,0.9967388718545338,28.39638561814045,4
